,image,px_out_from_centre,px_value,px_along_axis,total_axis_length_px,channel,max_signal_perpendicular
8,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-2,770.4186,0,321,2,993.5835
9,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-1,967.1681,0,321,2,993.5835
10,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,0,993.5835,0,321,2,993.5835
11,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,1,902.0652,0,321,2,993.5835
12,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,2,780.35547,0,321,2,993.5835
13,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,3,654.3925,0,321,2,993.5835
14,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,4,563.1723,0,321,2,993.5835
15,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,5,437.44666,0,321,2,993.5835
16,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,6,310.95276,0,321,2,993.5835
17,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,7,317.9305,0,321,2,993.5835
18,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,8,486.969,0,321,2,993.5835
19,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,9,679.0659,0,321,2,993.5835
20,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,10,790.2856,0,321,2,993.5835
0,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-10,265.4232,0,321,3,2288.3184
1,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-9,266.4429,0,321,3,2288.3184
2,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-8,267.78674,0,321,3,2288.3184
3,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-7,269.0609,0,321,3,2288.3184
4,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-6,273.0605,0,321,3,2288.3184
5,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-5,309.1528,0,321,3,2288.3184
6,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-4,450.786,0,321,3,2288.3184
7,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-3,682.9608,0,321,3,2288.3184
8,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-2,998.5836,0,321,3,2288.3184
9,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-1,1487.9519,0,321,3,2288.3184
10,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,0,1927.6687,0,321,3,2288.3184
11,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,1,2172.1577,0,321,3,2288.3184
12,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,2,2288.3184,0,321,3,2288.3184
13,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,3,2281.6257,0,321,3,2288.3184
14,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,4,2029.7007,0,321,3,2288.3184
15,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,5,1507.494,0,321,3,2288.3184
16,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,6,960.0303,0,321,3,2288.3184
17,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,7,593.8785,0,321,3,2288.3184
18,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,8,421.67017,0,321,3,2288.3184
19,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,9,399.26645,0,321,3,2288.3184
20,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,10,582.79865,0,321,3,2288.3184
0,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-10,193.99225,1,321,0,204.41531
1,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-9,197.06445,1,321,0,204.41531
2,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-8,198.55678,1,321,0,204.41531
3,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-7,199.46474,1,321,0,204.41531
4,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-6,199.65771,1,321,0,204.41531
5,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-5,200.7427,1,321,0,204.41531
6,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-4,201.75972,1,321,0,204.41531
7,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-3,203.14821,1,321,0,204.41531
8,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-2,204.3291,1,321,0,204.41531
9,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-1,204.41531,1,321,0,204.41531
10,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,0,203.94774,1,321,0,204.41531
11,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,1,203.19588,1,321,0,204.41531
12,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,2,200.37527,1,321,0,204.41531
13,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,3,195.90942,1,321,0,204.41531
14,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,4,190.94084,1,321,0,204.41531
15,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,5,187.46883,1,321,0,204.41531
16,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,6,186.28012,1,321,0,204.41531
17,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,7,185.6405,1,321,0,204.41531
18,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,8,185.93306,1,321,0,204.41531
19,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,9,186.88722,1,321,0,204.41531
20,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,10,187.66154,1,321,0,204.41531
0,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-10,115.80868,1,321,1,185.21857
1,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-9,115.361755,1,321,1,185.21857
2,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-8,116.0103,1,321,1,185.21857
3,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-7,124.59295,1,321,1,185.21857
4,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-6,145.46648,1,321,1,185.21857
5,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-5,170.98773,1,321,1,185.21857
6,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-4,183.76073,1,321,1,185.21857
7,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-3,174.6716,1,321,1,185.21857
8,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-2,155.55109,1,321,1,185.21857
9,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-1,149.77849,1,321,1,185.21857
10,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,0,163.05144,1,321,1,185.21857
11,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,1,185.21857,1,321,1,185.21857
12,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,2,180.45738,1,321,1,185.21857
13,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,3,159.79768,1,321,1,185.21857
14,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,4,141.53468,1,321,1,185.21857
15,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,5,131.3464,1,321,1,185.21857
16,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,6,125.378525,1,321,1,185.21857
17,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,7,123.02778,1,321,1,185.21857
18,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,8,123.114555,1,321,1,185.21857
19,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,9,123.17996,1,321,1,185.21857
20,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,10,122.52817,1,321,1,185.21857
0,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-10,144.04662,1,321,2,946.8327
