,image,px_out_from_centre,px_value,px_along_axis,total_axis_length_px,channel,max_signal_perpendicular
0,11_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-10,199.1103,0,272,0,213.02867
1,11_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-9,201.13997,0,272,0,213.02867
2,11_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-8,202.99152,0,272,0,213.02867
3,11_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-7,204.10933,0,272,0,213.02867
4,11_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-6,204.33473,0,272,0,213.02867
5,11_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-5,205.00122,0,272,0,213.02867
6,11_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-4,207.33904,0,272,0,213.02867
7,11_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-3,209.26024,0,272,0,213.02867
8,11_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-2,209.21689,0,272,0,213.02867
9,11_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-1,208.9384,0,272,0,213.02867
10,11_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,0,208.94032,0,272,0,213.02867
11,11_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,1,208.74556,0,272,0,213.02867
12,11_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,2,209.02068,0,272,0,213.02867
13,11_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,3,209.67169,0,272,0,213.02867
14,11_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,4,210.94878,0,272,0,213.02867
15,11_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,5,212.11499,0,272,0,213.02867
16,11_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,6,212.7395,0,272,0,213.02867
17,11_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,7,212.7804,0,272,0,213.02867
18,11_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,8,212.64417,0,272,0,213.02867
19,11_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,9,212.12292,0,272,0,213.02867
