,image,px_out_from_centre,px_value,px_along_axis,total_axis_length_px,channel,max_signal_perpendicular
8,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-2,645.05896,0,260,2,1088.3978
9,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-1,657.52435,0,260,2,1088.3978
10,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,0,728.97235,0,260,2,1088.3978
11,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,1,856.8565,0,260,2,1088.3978
12,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,2,1032.2379,0,260,2,1088.3978
13,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,3,1088.3978,0,260,2,1088.3978
14,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,4,934.88776,0,260,2,1088.3978
15,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,5,693.57697,0,260,2,1088.3978
16,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,6,457.90952,0,260,2,1088.3978
17,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,7,282.99048,0,260,2,1088.3978
18,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,8,187.70964,0,260,2,1088.3978
19,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,9,164.82596,0,260,2,1088.3978
20,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,10,163.2523,0,260,2,1088.3978
0,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-10,316.62463,0,260,3,3053.6055
1,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-9,311.47263,0,260,3,3053.6055
2,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-8,311.22156,0,260,3,3053.6055
3,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-7,322.37534,0,260,3,3053.6055
4,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-6,360.7764,0,260,3,3053.6055
5,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-5,494.60828,0,260,3,3053.6055
6,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-4,831.33875,0,260,3,3053.6055
7,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-3,1441.6083,0,260,3,3053.6055
8,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-2,2265.6836,0,260,3,3053.6055
9,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-1,2948.7183,0,260,3,3053.6055
10,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,0,3053.6055,0,260,3,3053.6055
11,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,1,2492.9917,0,260,3,3053.6055
12,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,2,1701.2894,0,260,3,3053.6055
13,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,3,1108.0459,0,260,3,3053.6055
14,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,4,773.25867,0,260,3,3053.6055
15,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,5,583.662,0,260,3,3053.6055
16,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,6,466.70084,0,260,3,3053.6055
17,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,7,383.30405,0,260,3,3053.6055
18,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,8,323.5301,0,260,3,3053.6055
19,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,9,292.23065,0,260,3,3053.6055
20,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,10,280.64322,0,260,3,3053.6055
0,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-10,273.50403,1,260,0,273.50403
1,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-9,268.4662,1,260,0,273.50403
2,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-8,263.10693,1,260,0,273.50403
3,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-7,258.18558,1,260,0,273.50403
4,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-6,253.57274,1,260,0,273.50403
5,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-5,249.38612,1,260,0,273.50403
6,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-4,247.56303,1,260,0,273.50403
7,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-3,247.95389,1,260,0,273.50403
8,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-2,249.30637,1,260,0,273.50403
9,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-1,252.5287,1,260,0,273.50403
10,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,0,254.72186,1,260,0,273.50403
11,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,1,255.69139,1,260,0,273.50403
12,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,2,257.09436,1,260,0,273.50403
13,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,3,259.83282,1,260,0,273.50403
14,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,4,265.19254,1,260,0,273.50403
15,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,5,270.40268,1,260,0,273.50403
16,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,6,272.46194,1,260,0,273.50403
17,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,7,272.2342,1,260,0,273.50403
18,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,8,271.5044,1,260,0,273.50403
