,image,px_out_from_centre,px_value,px_along_axis,total_axis_length_px,channel,max_signal_perpendicular
5,19_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-5,997.872,1,135,2,1182.3878
6,19_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-4,1182.3878,1,135,2,1182.3878
7,19_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-3,1097.4645,1,135,2,1182.3878
8,19_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-2,830.039,1,135,2,1182.3878
9,19_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-1,601.8236,1,135,2,1182.3878
10,19_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,0,483.32114,1,135,2,1182.3878
11,19_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,1,494.37247,1,135,2,1182.3878
12,19_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,2,593.5667,1,135,2,1182.3878
13,19_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,3,673.45935,1,135,2,1182.3878
14,19_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,4,633.67535,1,135,2,1182.3878
15,19_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,5,475.26703,1,135,2,1182.3878
16,19_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,6,293.3584,1,135,2,1182.3878
17,19_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,7,182.31984,1,135,2,1182.3878
18,19_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,8,155.49434,1,135,2,1182.3878
19,19_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,9,153.55466,1,135,2,1182.3878
20,19_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,10,154.32106,1,135,2,1182.3878
0,19_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-10,301.36523,1,135,3,3379.1367
1,19_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-9,333.1616,1,135,3,3379.1367
2,19_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-8,377.5402,1,135,3,3379.1367
3,19_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-7,425.27747,1,135,3,3379.1367
4,19_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-6,522.24005,1,135,3,3379.1367
5,19_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-5,847.27466,1,135,3,3379.1367
6,19_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-4,1421.593,1,135,3,3379.1367
7,19_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-3,2073.0508,1,135,3,3379.1367
8,19_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-2,2643.399,1,135,3,3379.1367
9,19_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-1,3160.2166,1,135,3,3379.1367
10,19_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,0,3379.1367,1,135,3,3379.1367
11,19_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,1,2971.4858,1,135,3,3379.1367
12,19_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,2,2127.6245,1,135,3,3379.1367
13,19_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,3,1256.0704,1,135,3,3379.1367
14,19_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,4,679.2256,1,135,3,3379.1367
15,19_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,5,400.01364,1,135,3,3379.1367
16,19_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,6,320.52597,1,135,3,3379.1367
17,19_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,7,325.28735,1,135,3,3379.1367
18,19_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,8,343.42175,1,135,3,3379.1367
19,19_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,9,337.69345,1,135,3,3379.1367
20,19_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,10,311.8884,1,135,3,3379.1367
0,19_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-10,231.19182,2,135,0,231.19182
1,19_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-9,230.64565,2,135,0,231.19182
2,19_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-8,228.79605,2,135,0,231.19182
3,19_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-7,225.74239,2,135,0,231.19182
4,19_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-6,222.55527,2,135,0,231.19182
5,19_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-5,218.77094,2,135,0,231.19182
6,19_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-4,212.78714,2,135,0,231.19182
7,19_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-3,206.527,2,135,0,231.19182
8,19_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-2,199.51912,2,135,0,231.19182
9,19_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-1,193.61098,2,135,0,231.19182
10,19_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,0,190.35672,2,135,0,231.19182
11,19_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,1,187.08598,2,135,0,231.19182
12,19_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,2,184.3434,2,135,0,231.19182
13,19_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,3,181.24745,2,135,0,231.19182
14,19_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,4,177.4303,2,135,0,231.19182
15,19_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,5,173.99966,2,135,0,231.19182
16,19_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,6,172.57262,2,135,0,231.19182
17,19_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,7,171.99611,2,135,0,231.19182
18,19_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,8,170.54683,2,135,0,231.19182
19,19_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,9,169.40436,2,135,0,231.19182
20,19_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,10,168.75845,2,135,0,231.19182
0,19_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-10,115.469376,2,135,1,132.84729
1,19_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-9,115.28602,2,135,1,132.84729
2,19_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-8,115.30375,2,135,1,132.84729
3,19_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-7,115.93864,2,135,1,132.84729
4,19_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-6,116.62647,2,135,1,132.84729
5,19_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-5,116.986374,2,135,1,132.84729
6,19_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-4,117.81406,2,135,1,132.84729
7,19_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-3,120.10357,2,135,1,132.84729
8,19_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-2,123.02988,2,135,1,132.84729
9,19_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-1,126.00129,2,135,1,132.84729
10,19_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,0,131.33197,2,135,1,132.84729
11,19_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,1,132.84729,2,135,1,132.84729
12,19_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,2,128.40009,2,135,1,132.84729
13,19_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,3,123.57011,2,135,1,132.84729
14,19_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,4,121.61992,2,135,1,132.84729
15,19_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,5,120.653046,2,135,1,132.84729
16,19_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,6,119.88823,2,135,1,132.84729
17,19_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,7,119.73807,2,135,1,132.84729
18,19_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,8,120.75778,2,135,1,132.84729
19,19_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,9,121.501915,2,135,1,132.84729
20,19_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,10,122.36917,2,135,1,132.84729
0,19_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-10,170.7565,2,135,2,903.08673
1,19_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-9,172.69109,2,135,2,903.08673
2,19_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-8,183.37013,2,135,2,903.08673
3,19_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-7,261.93805,2,135,2,903.08673
4,19_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-6,422.82312,2,135,2,903.08673
5,19_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-5,656.66315,2,135,2,903.08673
6,19_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-4,872.8616,2,135,2,903.08673
7,19_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-3,903.08673,2,135,2,903.08673
8,19_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-2,712.6524,2,135,2,903.08673
9,19_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-1,531.12225,2,135,2,903.08673
10,19_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,0,431.72916,2,135,2,903.08673
11,19_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,1,474.43927,2,135,2,903.08673
12,19_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,2,572.3849,2,135,2,903.08673
13,19_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,3,652.5909,2,135,2,903.08673
14,19_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,4,639.14856,2,135,2,903.08673
15,19_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,5,500.1942,2,135,2,903.08673
16,19_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,6,317.24,2,135,2,903.08673
17,19_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,7,193.77165,2,135,2,903.08673
18,19_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,8,156.252,2,135,2,903.08673
19,19_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,9,152.12624,2,135,2,903.08673
20,19_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,10,155.30838,2,135,2,903.08673
0,19_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-10,293.7871,2,135,3,3820.2004
1,19_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-9,316.15564,2,135,3,3820.2004
2,19_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-8,345.25165,2,135,3,3820.2004
3,19_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-7,382.53867,2,135,3,3820.2004
4,19_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-6,449.1068,2,135,3,3820.2004
5,19_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-5,639.48083,2,135,3,3820.2004
6,19_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-4,1096.6305,2,135,3,3820.2004
7,19_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-3,1752.312,2,135,3,3820.2004
8,19_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-2,2532.4834,2,135,3,3820.2004
9,19_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-1,3404.4373,2,135,3,3820.2004
10,19_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,0,3820.2004,2,135,3,3820.2004
11,19_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,1,3508.268,2,135,3,3820.2004
12,19_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,2,2613.0742,2,135,3,3820.2004
13,19_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,3,1557.9733,2,135,3,3820.2004
14,19_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,4,826.2572,2,135,3,3820.2004
15,19_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,5,464.3196,2,135,3,3820.2004
16,19_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,6,332.10162,2,135,3,3820.2004
17,19_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,7,315.64758,2,135,3,3820.2004
18,19_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,8,338.78003,2,135,3,3820.2004
19,19_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,9,339.44498,2,135,3,3820.2004
20,19_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,10,317.82562,2,135,3,3820.2004
0,19_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-10,230.93999,3,135,0,230.93999
