,image,px_out_from_centre,px_value,px_along_axis,total_axis_length_px,channel,max_signal_perpendicular
0,17_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-10,190.41309,0,182,0,227.7436
1,17_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-9,195.02283,0,182,0,227.7436
2,17_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-8,199.57344,0,182,0,227.7436
3,17_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-7,204.48183,0,182,0,227.7436
4,17_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-6,210.42918,0,182,0,227.7436
5,17_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-5,216.13135,0,182,0,227.7436
6,17_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-4,221.02002,0,182,0,227.7436
7,17_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-3,224.5485,0,182,0,227.7436
8,17_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-2,226.65923,0,182,0,227.7436
9,17_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-1,227.66426,0,182,0,227.7436
10,17_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,0,227.7436,0,182,0,227.7436
11,17_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,1,226.47493,0,182,0,227.7436
12,17_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,2,224.69136,0,182,0,227.7436
13,17_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,3,224.43648,0,182,0,227.7436
14,17_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,4,225.46811,0,182,0,227.7436
15,17_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,5,225.04753,0,182,0,227.7436
16,17_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,6,224.28918,0,182,0,227.7436
17,17_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,7,224.22939,0,182,0,227.7436
18,17_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,8,223.44518,0,182,0,227.7436
19,17_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,9,222.77858,0,182,0,227.7436
20,17_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,10,223.1976,0,182,0,227.7436
0,17_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-10,116.7601,0,182,1,140.57991
1,17_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-9,118.52014,0,182,1,140.57991
2,17_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-8,124.98501,0,182,1,140.57991
3,17_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-7,136.15817,0,182,1,140.57991
4,17_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-6,140.57991,0,182,1,140.57991
5,17_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-5,140.2379,0,182,1,140.57991
6,17_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-4,136.76306,0,182,1,140.57991
7,17_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-3,132.21124,0,182,1,140.57991
8,17_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-2,132.12807,0,182,1,140.57991
9,17_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-1,134.315,0,182,1,140.57991
10,17_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,0,137.80542,0,182,1,140.57991
11,17_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,1,137.06248,0,182,1,140.57991
12,17_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,2,132.26189,0,182,1,140.57991
13,17_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,3,125.58009,0,182,1,140.57991
14,17_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,4,120.01916,0,182,1,140.57991
15,17_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,5,117.10184,0,182,1,140.57991
16,17_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,6,116.02528,0,182,1,140.57991
17,17_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,7,115.756195,0,182,1,140.57991
18,17_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,8,115.699615,0,182,1,140.57991
19,17_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,9,115.541275,0,182,1,140.57991
20,17_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,10,115.37674,0,182,1,140.57991
0,17_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-10,145.19948,0,182,2,925.6273
1,17_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-9,177.01013,0,182,2,925.6273
2,17_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-8,261.14017,0,182,2,925.6273
3,17_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-7,418.94708,0,182,2,925.6273
4,17_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-6,641.46246,0,182,2,925.6273
5,17_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-5,830.101,0,182,2,925.6273
