,image,px_out_from_centre,px_value,px_along_axis,total_axis_length_px,channel,max_signal_perpendicular
7,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-3,406.39423,0,166,2,595.3341
8,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-2,510.88495,0,166,2,595.3341
9,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-1,582.47253,0,166,2,595.3341
10,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,0,595.3341,0,166,2,595.3341
11,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,1,505.36676,0,166,2,595.3341
12,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,2,362.02707,0,166,2,595.3341
13,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,3,235.82425,0,166,2,595.3341
14,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,4,162.81903,0,166,2,595.3341
15,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,5,129.56866,0,166,2,595.3341
16,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,6,129.50212,0,166,2,595.3341
17,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,7,135.38153,0,166,2,595.3341
18,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,8,134.13226,0,166,2,595.3341
19,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,9,126.87569,0,166,2,595.3341
20,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,10,120.82456,0,166,2,595.3341
0,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-10,261.0438,0,166,3,311.6992
1,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-9,264.4008,0,166,3,311.6992
2,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-8,268.41162,0,166,3,311.6992
3,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-7,271.88037,0,166,3,311.6992
4,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-6,274.21292,0,166,3,311.6992
5,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-5,275.76965,0,166,3,311.6992
6,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-4,277.1677,0,166,3,311.6992
7,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-3,278.4734,0,166,3,311.6992
8,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-2,286.01822,0,166,3,311.6992
9,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-1,298.9588,0,166,3,311.6992
10,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,0,311.6992,0,166,3,311.6992
11,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,1,306.92126,0,166,3,311.6992
12,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,2,285.253,0,166,3,311.6992
13,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,3,276.40283,0,166,3,311.6992
