,image,px_out_from_centre,px_value,px_along_axis,total_axis_length_px,channel,max_signal_perpendicular
0,15_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-10,218.89053,0,187,0,276.52805
1,15_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-9,223.70473,0,187,0,276.52805
2,15_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-8,228.5501,0,187,0,276.52805
3,15_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-7,232.32098,0,187,0,276.52805
4,15_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-6,234.26215,0,187,0,276.52805
5,15_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-5,238.56339,0,187,0,276.52805
6,15_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-4,249.34787,0,187,0,276.52805
7,15_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-3,259.13715,0,187,0,276.52805
8,15_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-2,266.6939,0,187,0,276.52805
9,15_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-1,272.2359,0,187,0,276.52805
10,15_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,0,275.85837,0,187,0,276.52805
11,15_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,1,276.52805,0,187,0,276.52805
12,15_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,2,274.48743,0,187,0,276.52805
13,15_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,3,271.54224,0,187,0,276.52805
14,15_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,4,268.88037,0,187,0,276.52805
15,15_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,5,267.3344,0,187,0,276.52805
16,15_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,6,265.9353,0,187,0,276.52805
17,15_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,7,265.75165,0,187,0,276.52805
18,15_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,8,266.74643,0,187,0,276.52805
19,15_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,9,269.57394,0,187,0,276.52805
20,15_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,10,274.37213,0,187,0,276.52805
0,15_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-10,225.01,0,187,1,225.01
1,15_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-9,199.36183,0,187,1,225.01
2,15_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-8,163.63593,0,187,1,225.01
3,15_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-7,139.98404,0,187,1,225.01
4,15_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-6,132.09059,0,187,1,225.01
5,15_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-5,138.3795,0,187,1,225.01
6,15_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-4,149.14111,0,187,1,225.01
7,15_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-3,155.20442,0,187,1,225.01
8,15_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-2,151.69786,0,187,1,225.01
9,15_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-1,140.57817,0,187,1,225.01
10,15_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,0,131.70715,0,187,1,225.01
11,15_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,1,127.91188,0,187,1,225.01
12,15_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,2,126.371155,0,187,1,225.01
13,15_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,3,123.100044,0,187,1,225.01
14,15_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,4,119.863754,0,187,1,225.01
15,15_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,5,118.058464,0,187,1,225.01
16,15_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,6,117.669914,0,187,1,225.01
17,15_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,7,117.45814,0,187,1,225.01
18,15_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,8,116.95525,0,187,1,225.01
19,15_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,9,116.404594,0,187,1,225.01
20,15_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,10,115.77983,0,187,1,225.01
0,15_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-10,190.51811,0,187,2,1756.3981
1,15_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-9,242.08398,0,187,2,1756.3981
2,15_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-8,414.3488,0,187,2,1756.3981
3,15_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-7,780.6456,0,187,2,1756.3981
4,15_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-6,1292.9968,0,187,2,1756.3981
5,15_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-5,1686.3914,0,187,2,1756.3981
6,15_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-4,1756.3981,0,187,2,1756.3981
7,15_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-3,1528.6543,0,187,2,1756.3981
8,15_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-2,1275.7664,0,187,2,1756.3981
9,15_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-1,1079.4337,0,187,2,1756.3981
